virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
17.0011,81017.0011,1776931399.011972408,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34564,443,76
17.0011,81017.0011,1776931399.048003819,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34582,443,76
17.0011,81017.0011,1776931399.054144163,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36560,443,76
17.0011,81017.0011,1776931399.075940815,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34566,443,76
17.0011,81017.0011,1776931399.107934862,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34570,443,76
17.0011,81017.0011,1776931399.128235165,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50996,21,76
17.0011,81017.0011,1776931399.155741213,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36566,443,76
17.0011,81017.0011,1776931399.171932891,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34504,443,76
17.0011,81017.0011,1776931399.175937986,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34490,443,76
18.0014,81018.0014,1776931399.427966994,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42220,21,76
18.0014,81018.0014,1776931399.427969381,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42212,21,76
18.0014,81018.0014,1776931399.971943831,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45556,21,76
18.0014,81018.0014,1776931400.039502113,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51000,21,76
18.0014,81018.0014,1776931400.039935101,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34580,443,76
18.0014,81018.0014,1776931400.045816267,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51014,21,76
18.0014,81018.0014,1776931400.054549614,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51030,21,76
18.0014,81018.0014,1776931400.067927669,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36560,443,76
18.0014,81018.0014,1776931400.067928477,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45560,21,76
18.0014,81018.0014,1776931400.131949247,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50996,21,76
18.0014,81018.0014,1776931400.163963896,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36566,443,76
19.0011,81019.0011,1776931400.976176332,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36582,443,76
19.0011,81019.0011,1776931400.997099456,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51040,21,76
19.0011,81019.0011,1776931401.023416133,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51054,21,76
19.0011,81019.0011,1776931401.031950532,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45574,21,76
19.0011,81019.0011,1776931401.059943016,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51030,21,76
19.0011,81019.0011,1776931401.063932936,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51000,21,76
19.0011,81019.0011,1776931401.063934152,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51014,21,76
19.0011,81019.0011,1776931401.063935676,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34582,443,76
19.0011,81019.0011,1776931401.219927253,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42234,21,76
19.0011,81019.0011,1776931401.219928946,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34518,443,76
19.0011,81019.0011,1776931401.219930036,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34540,443,76
19.0011,81019.0011,1776931401.219931180,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34524,443,76
19.0011,81019.0011,1776931401.219932378,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45538,21,76
19.0011,81019.0011,1776931401.219933058,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34510,443,76
19.0011,81019.0011,1776931401.220029106,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34538,443,76
20.0012,81020.0012,1776931401.986745410,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36598,443,76
20.0012,81020.0012,1776931401.991961169,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36582,443,76
20.0012,81020.0012,1776931401.999729036,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51062,21,76
20.0012,81020.0012,1776931402.023927354,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51040,21,76
20.0012,81020.0012,1776931402.038269801,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51066,21,76
20.0012,81020.0012,1776931402.043978052,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36606,443,76
20.0012,81020.0012,1776931402.051561064,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51070,21,76
20.0012,81020.0012,1776931402.051920270,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51054,21,76
20.0012,81020.0012,1776931402.059881885,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36618,443,76
20.0012,81020.0012,1776931402.083951722,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36560,443,76
20.0012,81020.0012,1776931402.147950285,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50996,21,76
20.0012,81020.0012,1776931402.179961156,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36566,443,76
20.0012,81020.0012,1776931402.243941580,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34546,443,76
20.0012,81020.0012,1776931402.243942498,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34554,443,76
20.0012,81020.0012,1776931402.243959636,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42248,21,76
21.0011,81021.0011,1776931402.992903411,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36622,443,76
21.0011,81021.0011,1776931403.011957066,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51062,21,76
21.0011,81021.0011,1776931403.015920781,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45542,21,76
21.0011,81021.0011,1776931403.015921681,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36598,443,76
21.0011,81021.0011,1776931403.033428466,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51078,21,76
21.0011,81021.0011,1776931403.047796392,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36630,443,76
21.0011,81021.0011,1776931403.047929927,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51066,21,76
21.0011,81021.0011,1776931403.075949233,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36618,443,76
21.0011,81021.0011,1776931403.075950382,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51070,21,76
21.0011,81021.0011,1776931403.075967016,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51014,21,76
21.0011,81021.0011,1776931403.079916970,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51000,21,76
21.0011,81021.0011,1776931403.079918237,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36606,443,76
21.0011,81021.0011,1776931403.079927953,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51030,21,76
21.0011,81021.0011,1776931403.267965956,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51964,443,76
21.0011,81021.0011,1776931403.267967939,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34566,443,76
21.0011,81021.0011,1776931403.267970059,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34564,443,76
21.0011,81021.0011,1776931403.267972356,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51966,443,76
21.0011,81021.0011,1776931403.267974489,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34570,443,76
21.0011,81021.0011,1776931403.267976363,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51958,443,76
22.0011,81022.0011,1776931403.524005641,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51968,443,76
22.0011,81022.0011,1776931403.974386758,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36644,443,76
22.0011,81022.0011,1776931403.987796056,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51086,21,76
