virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
26.0012,77426.0012,1776798440.530067895,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57234,21,76
26.0012,77426.0012,1776798440.626119901,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40358,21,76
26.0012,77426.0012,1776798440.882069261,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33770,443,76
27.0012,77427.0012,1776798441.473204214,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47616,443,76
27.0012,77427.0012,1776798441.480324041,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47628,443,76
27.0012,77427.0012,1776798441.490036679,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47606,443,76
27.0012,77427.0012,1776798441.490038330,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47592,443,76
27.0012,77427.0012,1776798441.522075037,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57238,21,76
27.0012,77427.0012,1776798441.650076289,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40374,21,76
28.0011,77428.0011,1776798441.906076413,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60246,21,76
28.0011,77428.0011,1776798441.906078902,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60232,21,76
28.0011,77428.0011,1776798442.453362395,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47638,443,76
28.0011,77428.0011,1776798442.486029533,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47616,443,76
28.0011,77428.0011,1776798442.486030900,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47628,443,76
28.0011,77428.0011,1776798442.674075905,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58042,443,76
29.0012,77429.0012,1776798442.930127645,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57982,443,76
29.0012,77429.0012,1776798443.453714937,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57246,21,76
29.0012,77429.0012,1776798443.460222824,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47650,443,76
29.0012,77429.0012,1776798443.474056509,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47638,443,76
29.0012,77429.0012,1776798443.506058106,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47606,443,76
29.0012,77429.0012,1776798443.698061526,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40378,21,76
30.0012,77430.0012,1776798444.454488901,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47662,443,76
30.0012,77430.0012,1776798444.470031642,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57246,21,76
30.0012,77430.0012,1776798444.470032880,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47650,443,76
30.0012,77430.0012,1776798444.498046613,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47628,443,76
30.0012,77430.0012,1776798444.498048275,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47616,443,76
30.0012,77430.0012,1776798444.722091497,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57234,21,76
